Employee Code,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Emergency Contact,Address,Highest Degree,Field of Study,Relation With Employee,Relation Contact,Date of Join,Job Title,Department,Employment Type,Monthly Salary,Annual CTC,Pay Grade,Bonus,Benefits,Total Benefit Cost,Budget Allocation,Final Payout,Employee Satisfaction,Engagement Score,Performance
E10235,Priyansh,Divij,Tata,1987-08-17,Female,priyansh.tata@gmail.com,9094318235,9893722039,"30/50, Rajan Nagar, Kharagpur, West Bengal, 266758, India",Bachelor's,Engineering,Sister,9070525159,2024-07-02,Software Engineer,Engineering,Intern,18171.83,218061.96000000002,D,18171.83,"Education Assistance, Travel Allowance",13000,240000,249233.79000000004,4.11,4.15,4.91
E10236,Himmat,Emir,Gill,1997-11-20,Female,himmat.gill@gmail.com,9950143205,9823131084,"06/25, Vasa Nagar, Shahjahanpur, Maharashtra, 543463, India",PhD,Marketing,Father,9584812970,2024-03-27,SEO Specialist,Marketing,Contract,53788.68,645464.16,C,53788.68,Health Insurance,12000,720000,711252.8400000001,4.41,3.66,2.42
E10237,Damini,Saksham,Choudhury,1975-05-06,Female,damini.choudhury@gmail.com,9509595504,9519207478,"10/782
Srinivas Circle, Pallavaram, Meghalaya, 994595, India",Bachelor's,Marketing,Mother,9575133184,2024-06-19,Marketing Manager,Marketing,Intern,21454.79,257457.48,D,21454.79,Education Assistance,7000,264000,285912.27,4.23,3.65,4.13
E10238,Ranbir,Prerak,Kata,1982-02-16,Male,ranbir.kata@gmail.com,9598301786,9791581405,"46/745, Issac Chowk, Anand, West Bengal, 192367, India",PhD,Business Administration,Father,9233405094,2023-08-23,Recruiter,HR,Contract,67030.19,804362.28,C,67030.19,Remote Work,2000,900000,873392.47,4.38,1.27,2.23
E10239,Alisha,Zeeshan,Sur,1977-10-23,Female,alisha.sur@gmail.com,9510362188,9014397362,"665, Bains Zila, Gangtok, Rajasthan, 747441, India",PhD,Sales,Aunty,9783601024,2018-08-17,Sales Manager,Sales,Full-time,112566.89,1350802.68,A,112566.89,"Remote Work, Retirement Plan, Education Assistance",24000,1800000,1487369.5699999998,3.76,1.07,2.52
E10240,Riaan,Saira,Gade,1991-01-11,Female,riaan.gade@gmail.com,9971171353,9156885815,"41, Amble Zila, Kottayam, Meghalaya, 625255, India",Bachelor's,Sales,Aunty,9659592722,2023-06-30,Sales Manager,Sales,Contract,77893.67,934724.04,C,77893.67,"Remote Work, Health Insurance, Travel Allowance",20000,1080000,1032617.7100000001,3.31,2.27,3.18
E10241,Anya,Krish,Bumb,1984-01-19,Female,anya.bumb@gmail.com,9826428653,9985681926,"H.No. 50
Kalita Ganj, Faridabad, Kerala, 276000, India",Bachelor's,Computer Science,Brother,9738412385,2015-07-10,System Architect,Engineering,Part-time,54456.8,653481.6000000001,C,54456.8,Paid Time Off,5000,720000,712938.4000000001,3.34,3.67,3.09
E10242,Ranbir,Elakshi,Bhagat,1991-11-18,Male,ranbir.bhagat@gmail.com,9856443697,9551243755,"04, Venkatesh Ganj, Ujjain, Tamil Nadu, 631931, India",PhD,Sales,Father,9182938887,2024-07-10,Sales Manager,Sales,Intern,21556.23,258674.76,D,21556.23,Education Assistance,7000,264000,287230.99,3.5,2.49,2.04
E10243,Ivana,Lagan,Sanghvi,1987-11-13,Female,ivana.sanghvi@gmail.com,9084987913,9206572301,"792, Atwal Chowk, Kottayam, Bihar, 375829, India",PhD,Finance,Brother,9239640533,2024-04-16,Finance Manager,Finance,Intern,20141.08,241692.96000000002,D,20141.08,Education Assistance,7000,264000,268834.04000000004,4.97,4.38,2.4
E10244,Veer,Amira,Sem,1985-07-03,Male,veer.sem@gmail.com,9868734348,9039147296,"H.No. 01
Jaggi Circle, Madurai, Sikkim, 014043, India",Master's,Marketing,Mother,9401706717,2023-12-21,SEO Specialist,Marketing,Contract,44711.82,536541.84,D,44711.82,"Travel Allowance, Remote Work",8000,720000,589253.6599999999,1.96,4.29,3.93
E10245,Neysa,Umang,Sawhney,1984-01-23,Female,neysa.sawhney@gmail.com,9842057557,9863770005,"H.No. 035
Grewal, Bhatpara, Sikkim, 190456, India",Bachelor's,Business Administration,Aunty,9597498085,2024-03-27,HR Coordinator,HR,Contract,54243.0,650916.0,C,54243.0,"Travel Allowance, Health Insurance",18000,720000,723159.0,4.17,4.42,4.69
E10246,Piya,Veer,Khalsa,1988-07-24,Female,piya.khalsa@gmail.com,9645889582,9504188611,"H.No. 755
Sankar Circle, Bharatpur, Madhya Pradesh, 950745, India",Bachelor's,Marketing,Mother,9157557572,2015-06-20,Content Strategist,Marketing,Full-time,87663.29,1051959.48,B,87663.29,"Stock Options, Free Meals, Travel Allowance, Paid Time Off, Remote Work, Education Assistance, Health Insurance",44000,1200000,1183622.77,2.49,3.51,2.86
E10247,Divij,Hrishita,Maharaj,1987-06-04,Female,divij.maharaj@gmail.com,9623921133,9863365659,"60/003
Rajan Circle, Bidar, Mizoram, 101479, India",Master's,Sales,Father,9361347769,2020-09-26,Sales Executive,Sales,Full-time,50589.74,607076.88,C,50589.74,Stock Options,10000,720000,667666.62,2.43,3.94,4.79
E10248,Priyansh,Damini,Dubey,1984-05-01,Female,priyansh.dubey@gmail.com,9051405973,9327649908,"06/94, Mangal Nagar, Munger, Bihar, 662820, India",PhD,Marketing,Uncle,9184484534,2024-06-10,Content Strategist,Marketing,Intern,18778.26,225339.12,D,18778.26,"Education Assistance, Travel Allowance",13000,240000,257117.38,2.45,4.58,4.72
E10249,Vanya,Stuvan,Venkataraman,2004-10-12,Female,vanya.venkataraman@gmail.com,9378520278,9013803644,"90/06
Dave Marg, Dhanbad, Uttar Pradesh, 645022, India",Master's,Business Administration,Uncle,9795442323,2015-11-21,Recruiter,HR,Full-time,82463.69,989564.28,B,82463.69,"Health Insurance, Gym Membership, Education Assistance",22000,1200000,1094027.97,3.1,1.52,3.71
E10250,Samaira,Aniruddh,Doctor,1976-02-14,Female,samaira.doctor@gmail.com,9133383791,9260851413,"466, Dube Road, Bellary, Jharkhand, 830646, India",Master's,Sales,Aunty,9050309692,2024-04-14,Sales Manager,Sales,Intern,21330.87,255970.44,D,21330.87,"Travel Allowance, Education Assistance",13000,264000,290301.31,4.78,2.09,4.89
E10251,Renee,Neysa,Ghosh,1976-07-09,Female,renee.ghosh@gmail.com,9867516635,9357926260,"05/06
Swamy, Jalgaon, Assam, 780230, India",PhD,Business Administration,Brother,9683896532,2023-11-17,HR Manager,HR,Contract,84980.9,1019770.7999999999,B,84980.9,"Travel Allowance, Remote Work, Health Insurance",20000,1080000,1124751.7,3.6,1.4,3.4
E10252,Alisha,Veer,Banik,1970-03-28,Female,alisha.banik@gmail.com,9977278399,9450331796,"03/429, Butala Ganj, Akola, Bihar, 030398, India",PhD,Engineering,Aunty,9118134994,2023-12-09,System Architect,Engineering,Contract,87116.13,1045393.56,B,87116.13,"Remote Work, Travel Allowance",8000,1080000,1140509.69,3.47,4.25,4.2
E10253,Samaira,Amani,Sama,1999-08-04,Female,samaira.sama@gmail.com,9628463901,9486622071,"619, Ray Street, Surendranagar Dudhrej, Tamil Nadu, 744890, India",Master's,Finance,Uncle,9830025510,2021-07-27,Controller,Finance,Full-time,88392.25,1060707.0,B,88392.25,"Paid Time Off, Free Meals",7000,1200000,1156099.25,4.26,1.1,2.21
E10254,Stuvan,Jivin,Chaudhary,2005-11-29,Female,stuvan.chaudhary@gmail.com,9127888939,9885156325,"H.No. 883, Bhandari, Muzaffarpur, Uttar Pradesh, 648182, India",Bachelor's,Marketing,Aunty,9151648538,2016-09-26,Marketing Manager,Marketing,Full-time,148559.03,1782708.3599999999,A,148559.03,"Stock Options, Remote Work, Education Assistance, Travel Allowance, Gym Membership, Paid Time Off, Free Meals, Health Insurance",47000,1800000,1978267.39,4.25,2.38,2.02
E10255,Jivin,Kartik,Vala,2003-03-01,Female,jivin.vala@gmail.com,9025325121,9473268313,"44/571, Chana Path, Pune, Uttar Pradesh, 339418, India",Bachelor's,Sales,Sister,9510550857,2023-03-27,Sales Coordinator,Sales,Part-time,37027.18,444326.16000000003,D,37027.18,Paid Time Off,5000,480000,486353.34,4.88,4.03,2.44
E10256,Samar,Dhruv,Bhasin,2000-01-06,Female,samar.bhasin@gmail.com,9921185702,9388575872,"15/71, Thaker Street, Thoothukudi, Tripura, 213039, India",PhD,Finance,Aunty,9092165460,2022-09-12,Controller,Finance,Full-time,96467.39,1157608.68,B,96467.39,"Free Meals, Stock Options, Remote Work, Gym Membership, Education Assistance, Travel Allowance, Retirement Plan, Paid Time Off",50000,1200000,1304076.0699999998,3.19,1.04,3.54
E10257,Faiyaz,Vardaniya,Chaudhary,1989-11-14,Female,faiyaz.chaudhary@gmail.com,9045454110,9007305512,"90/111
Khalsa Zila, Anantapur, Haryana, 830797, India",Master's,Marketing,Brother,9551034595,2020-12-11,SEO Specialist,Marketing,Full-time,60672.68,728072.16,C,60672.68,"Retirement Plan, Remote Work, Health Insurance, Gym Membership",32000,960000,820744.8400000001,3.68,1.73,2.2
E10258,Saksham,Miraya,Kara,2002-05-04,Female,saksham.kara@gmail.com,9120248421,9716361043,"H.No. 96, Lata Road, Dibrugarh, Chhattisgarh, 210230, India",Master's,Engineering,Father,9710056421,2024-05-30,DevOps Engineer,Engineering,Intern,18534.4,222412.80000000002,D,18534.4,Education Assistance,7000,240000,247947.2,1.23,3.91,3.79
E10259,Yashvi,Urvi,Khatri,1986-03-20,Female,yashvi.khatri@gmail.com,9162691835,9576554176,"H.No. 013, Manne Chowk, Tirunelveli, Karnataka, 419984, India",PhD,Engineering,Aunty,9856829571,2020-04-19,Software Engineer,Engineering,Full-time,86140.64,1033687.6799999999,B,86140.64,"Gym Membership, Education Assistance, Remote Work, Health Insurance, Retirement Plan, Stock Options, Paid Time Off, Travel Allowance, Free Meals",62000,1200000,1181828.3199999998,1.09,3.09,4.24
E10260,Anya,Baiju,Tak,1972-08-25,Female,anya.tak@gmail.com,9607385024,9098843304,"41, Ramanathan Path, Rampur, Arunachal Pradesh, 995718, India",PhD,Engineering,Brother,9992375673,2023-09-17,System Architect,Engineering,Contract,89415.29,1072983.48,B,89415.29,Travel Allowance,6000,1080000,1168398.77,1.71,2.05,2.78
E10261,Akarsh,Siya,Sachdev,1998-10-27,Female,akarsh.sachdev@gmail.com,9990644912,9859509186,"57/028, Amble, Malegaon, Haryana, 469262, India",PhD,Business Administration,Sister,9212040957,2024-03-14,Recruiter,HR,Intern,18839.27,226071.24,D,18839.27,Education Assistance,7000,240000,251910.50999999998,3.89,4.49,2.2
E10262,Miraan,Tanya,Deo,1996-05-21,Female,miraan.deo@gmail.com,9081147701,9768597249,"37/03, Sura Road, Thane, Mizoram, 000706, India",Bachelor's,Finance,Father,9216625952,2024-06-28,Accountant,Finance,Contract,32922.34,395068.07999999996,D,32922.34,"Health Insurance, Travel Allowance",18000,480000,445990.4199999999,3.58,3.87,2.05
E10263,Ritvik,Dhanush,Grewal,1993-06-09,Female,ritvik.grewal@gmail.com,9594441365,9305791890,"H.No. 59, Bhalla Zila, Hosur, Meghalaya, 771571, India",Bachelor's,Business Administration,Sister,9637333049,2024-06-23,Recruiter,HR,Intern,19805.68,237668.16,D,19805.68,Education Assistance,7000,240000,264473.83999999997,3.59,1.28,3.44
E10264,Aarna,Sahil,Doctor,1997-08-28,Female,aarna.doctor@gmail.com,9920751079,9966881613,"H.No. 951
Raju Zila, Avadi, Rajasthan, 939700, India",PhD,Finance,Sister,9836515197,2024-06-11,Financial Analyst,Finance,Intern,16972.26,203667.12,D,16972.26,"Education Assistance, Travel Allowance",13000,216000,233639.38,3.41,3.46,2.58
E10265,Tanya,Adah,Chaudhuri,1990-04-05,Female,tanya.chaudhuri@gmail.com,9598853857,9331100802,"H.No. 81, Wable Marg, Bidhannagar, Meghalaya, 439096, India",PhD,Business Administration,Mother,9463672609,2015-06-09,Recruiter,HR,Full-time,91019.67,1092236.04,B,91019.67,"Remote Work, Retirement Plan, Paid Time Off",22000,1200000,1205255.71,3.39,2.08,4.21
E10266,Piya,Taimur,Chopra,1998-11-15,Female,piya.chopra@gmail.com,9030876703,9475844259,"57
Bains Marg, Srinagar, Manipur, 048354, India",PhD,Sales,Mother,9848207218,2015-03-16,Sales Executive,Sales,Full-time,58055.93,696671.16,C,58055.93,"Remote Work, Gym Membership, Retirement Plan, Health Insurance",32000,720000,786727.0900000001,4.52,3.27,4.43
E10267,Ranbir,Mohanlal,Shroff,1990-04-16,Male,ranbir.shroff@gmail.com,9122057087,9092113916,"H.No. 696
Thakur Marg, Meerut, Goa, 063438, India",Bachelor's,Sales,Sister,9665284890,2023-07-18,Account Manager,Sales,Contract,61648.94,739787.28,C,61648.94,Travel Allowance,6000,900000,807436.22,1.16,2.49,4.47
E10268,Anay,Vivaan,Arya,1989-09-08,Female,anay.arya@gmail.com,9972783631,9857127734,"35/74
Bassi Circle, Kirari Suleman Nagar, Sikkim, 268968, India",PhD,Sales,Uncle,9754204488,2016-02-07,Account Manager,Sales,Part-time,48480.98,581771.76,D,48480.98,Travel Allowance,6000,600000,636252.74,1.94,2.62,3.68
E10269,Shanaya,Anika,Kumer,1988-09-24,Female,shanaya.kumer@gmail.com,9173397883,9576317703,"H.No. 241, Mani Ganj, Dhanbad, Arunachal Pradesh, 892789, India",PhD,Business Administration,Father,9665990826,2023-01-17,Recruiter,HR,Part-time,40130.06,481560.72,D,40130.06,"Travel Allowance, Remote Work, Paid Time Off",13000,600000,534690.78,4.13,1.12,4.03
E10270,Shray,Zain,Virk,1993-05-04,Female,shray.virk@gmail.com,9972311431,9521456570,"962, Sabharwal Marg, Burhanpur, West Bengal, 003339, India",Bachelor's,Business Administration,Aunty,9877524854,2023-08-07,Recruiter,HR,Contract,60781.4,729376.8,C,60781.4,Remote Work,2000,900000,792158.2000000001,1.13,1.54,3.94
E10271,Indrans,Vanya,Shroff,1984-04-14,Female,indrans.shroff@gmail.com,9489287286,9952165852,"45
Barad Zila, Nellore, Nagaland, 130839, India",Bachelor's,Sales,Brother,9163101469,2019-07-11,Account Manager,Sales,Full-time,85090.5,1021086.0,B,85090.5,"Retirement Plan, Education Assistance, Stock Options, Free Meals, Remote Work, Travel Allowance, Gym Membership",45000,1200000,1151176.5,1.99,2.33,3.37
E10272,Nehmat,Misha,Doshi,1999-10-13,Female,nehmat.doshi@gmail.com,9497082483,9420875792,"47
Sibal, Mira-Bhayandar, West Bengal, 511108, India",Master's,Finance,Uncle,9168330054,2015-08-02,Accountant,Finance,Part-time,26161.04,313932.48,D,26161.04,"Remote Work, Paid Time Off",7000,360000,347093.51999999996,3.07,2.1,3.96
E10273,Uthkarsh,Chirag,Bhakta,1994-04-01,Female,uthkarsh.bhakta@gmail.com,9520508309,9443441555,"297, Vohra Nagar, Faridabad, Odisha, 129239, India",Master's,Computer Science,Aunty,9510476107,2024-03-14,System Architect,Engineering,Contract,85112.95,1021355.3999999999,B,85112.95,Remote Work,2000,1080000,1108468.3499999999,4.02,2.49,2.54
E10274,Nitara,Tarini,Chand,1991-11-04,Female,nitara.chand@gmail.com,9878013038,9867456775,"96/59
Bath Chowk, Tenali, Uttarakhand, 593010, India",PhD,Sales,Brother,9389784549,2024-04-07,Sales Coordinator,Sales,Full-time,69983.67,839804.04,C,69983.67,"Education Assistance, Free Meals, Travel Allowance",15000,960000,924787.7100000001,2.19,4.37,4.98
E10275,Raghav,Umang,Rajagopalan,1995-10-15,Female,raghav.rajagopalan@gmail.com,9850609530,9782084198,"H.No. 42, Srivastava Marg, Bulandshahr, Telangana, 690881, India",Master's,Computer Science,Brother,9103243709,2016-07-13,Software Engineer,Engineering,Full-time,85786.43,1029437.1599999999,B,85786.43,"Stock Options, Paid Time Off, Travel Allowance, Remote Work, Free Meals, Health Insurance, Gym Membership",40000,1200000,1155223.5899999999,1.7,2.76,4.19
E10276,Aarush,Vanya,Kamdar,1972-07-17,Female,aarush.kamdar@gmail.com,9321349103,9556262525,"64/95
Master Chowk, Medininagar, Odisha, 156179, India",PhD,Computer Science,Mother,9153007833,2023-04-29,QA Engineer,Engineering,Contract,54909.68,658916.16,C,54909.68,Travel Allowance,6000,720000,719825.8400000001,3.14,3.43,2.9
E10277,Vedika,Aniruddh,Chanda,1992-03-05,Female,vedika.chanda@gmail.com,9946670494,9682943971,"724, Malhotra Chowk, Aurangabad, Uttar Pradesh, 526445, India",Bachelor's,Engineering,Mother,9352596527,2024-03-09,Software Engineer,Engineering,Intern,18815.28,225783.36,D,18815.28,"Travel Allowance, Education Assistance",13000,240000,257598.63999999998,4.98,1.6,2.71
E10278,Sahil,Oorja,Boase,1977-03-02,Female,sahil.boase@gmail.com,9432542421,9523054468,"95/709
Dey Zila, Nangloi Jat, Tripura, 359981, India",Master's,Sales,Mother,9412373229,2023-09-22,Sales Manager,Sales,Part-time,55167.78,662013.36,C,55167.78,"Remote Work, Paid Time Off, Travel Allowance",13000,720000,730181.14,2.17,1.57,3.67
E10279,Anahi,Tara,Wagle,1992-11-28,Female,anahi.wagle@gmail.com,9131981337,9708807682,"H.No. 77
Raju Ganj, Raurkela Industrial Township, Manipur, 385418, India",Bachelor's,Engineering,Brother,9622541850,2020-12-20,Software Engineer,Engineering,Part-time,49443.06,593316.72,D,49443.06,Travel Allowance,6000,600000,648759.78,2.39,1.61,2.73
E10280,Aniruddh,Tanya,Dutt,2002-05-06,Female,aniruddh.dutt@gmail.com,9354136840,9529426114,"H.No. 01, Bobal Street, Guntakal, Gujarat, 665701, India",Bachelor's,Finance,Brother,9012655663,2024-01-10,Accountant,Finance,Part-time,20978.03,251736.36,D,20978.03,Travel Allowance,6000,360000,278714.39,1.12,3.32,2.33
E10281,Prisha,Taimur,Balay,1992-05-20,Female,prisha.balay@gmail.com,9169460248,9570291814,"19/193
Jayaraman Chowk, Phagwara, Bihar, 764788, India",Bachelor's,Business Administration,Father,9960717908,2023-05-17,HR Manager,HR,Contract,88445.63,1061347.56,B,88445.63,"Travel Allowance, Remote Work, Health Insurance",20000,1080000,1169793.19,2.72,3.91,3.22
E10282,Armaan,Nirvaan,Sastry,1988-11-07,Female,armaan.sastry@gmail.com,9670397583,9275540182,"460
Gupta Street, Thanjavur, Assam, 728581, India",Master's,Computer Science,Sister,9822785702,2016-11-19,QA Engineer,Engineering,Full-time,74361.89,892342.6799999999,C,74361.89,"Gym Membership, Retirement Plan, Education Assistance, Free Meals",27000,960000,993704.57,3.98,3.43,3.2
E10283,Anahi,Amani,Sathe,1972-09-06,Female,anahi.sathe@gmail.com,9832341493,9742422873,"038, Das Path, Ujjain, Mizoram, 554551, India",Master's,Engineering,Aunty,9724966528,2019-10-11,Software Engineer,Engineering,Full-time,93421.59,1121059.08,B,93421.59,Free Meals,2000,1200000,1216480.6700000002,3.73,4.47,3.18
E10284,Hansh,Yuvaan,Deo,1996-05-11,Female,hansh.deo@gmail.com,9562310966,9583255227,"03
Rana Road, Nangloi Jat, Meghalaya, 414731, India",Master's,Sales,Brother,9144150479,2023-08-01,Sales Coordinator,Sales,Contract,46284.29,555411.48,D,46284.29,"Remote Work, Health Insurance, Travel Allowance",20000,720000,621695.77,4.08,2.28,4.56
E10285,Pari,Miraan,Mall,1979-12-06,Female,pari.mall@gmail.com,9799265964,9465079198,"39/64
Roy Chowk, Gudivada, Madhya Pradesh, 102517, India",Master's,Finance,Uncle,9384186577,2024-05-13,Accountant,Finance,Intern,10729.57,128754.84,D,10729.57,Travel Allowance,6000,180000,145484.41,3.16,2.36,3.25
E10286,Rasha,Rati,Das,1986-07-17,Female,rasha.das@gmail.com,9762350201,9272718414,"131, Shan Circle, Jaipur, Sikkim, 589348, India",PhD,Engineering,Aunty,9623365138,2023-11-10,System Architect,Engineering,Contract,79730.33,956763.96,C,79730.33,Travel Allowance,6000,1080000,1042494.2899999999,1.85,1.78,4.63
E10287,Sahil,Taran,Koshy,1995-01-25,Female,sahil.koshy@gmail.com,9083207843,9275162516,"H.No. 05
Varty Marg, Jalgaon, Telangana, 269957, India",Bachelor's,Finance,Brother,9776928711,2017-07-18,Financial Analyst,Finance,Full-time,75861.97,910343.64,C,75861.97,"Free Meals, Retirement Plan, Stock Options, Gym Membership, Education Assistance, Paid Time Off",42000,960000,1028205.61,4.07,3.93,2.85
E10288,Heer,Elakshi,Rajagopalan,2000-12-01,Female,heer.rajagopalan@gmail.com,9438236661,9865511265,"H.No. 78
Borah Nagar, Kota, Uttar Pradesh, 972584, India",Master's,Engineering,Father,9826141057,2023-02-13,Software Engineer,Engineering,Contract,69896.23,838754.76,C,69896.23,"Remote Work, Travel Allowance",8000,900000,916650.99,2.32,2.33,4.86
E10289,Yashvi,Kavya,Srinivas,1999-05-12,Female,yashvi.srinivas@gmail.com,9779518843,9761332143,"14/841
Tella Circle, Srikakulam, Rajasthan, 081184, India",PhD,Business Administration,Brother,9187847074,2018-05-30,HR Manager,HR,Full-time,114816.51,1377798.1199999999,A,114816.51,"Travel Allowance, Free Meals, Gym Membership, Retirement Plan",26000,1800000,1518614.63,2.04,3.2,4.85
E10290,Hridaan,Nehmat,Manda,1969-02-07,Female,hridaan.manda@gmail.com,9556679489,9690674276,"35/612
Kanda Zila, Vijayanagaram, Goa, 017414, India",Bachelor's,Business Administration,Sister,9089333647,2018-08-28,HR Manager,HR,Full-time,117128.3,1405539.6,A,117128.3,"Travel Allowance, Gym Membership",9000,1800000,1531667.9000000001,1.26,2.51,4.61
E10291,Nehmat,Kimaya,Savant,1984-03-11,Female,nehmat.savant@gmail.com,9346497361,9265327369,"764, Ravi Circle, South Dumdum, Maharashtra, 992717, India",PhD,Engineering,Uncle,9960568310,2023-12-28,DevOps Engineer,Engineering,Contract,61065.78,732789.36,C,61065.78,"Health Insurance, Remote Work",14000,900000,807855.14,3.48,2.85,3.92
